content,rating
这钱就是浪费的，买了门票，不过告知不能步行上山，步行上山上的景点全部关闭，只能坐缆车，那我还来爬什么山呢，坐缆车上下花了100，而且根本就没有景点可看，只有一个滑雪场，那叫那些不滑雪，只想爬山的人怎么办呢。总体来说，路上太堵，开车开了半天，人太多，排队排了半天，到了山上也没景色可看，这钱花的太不值得了,差评
风景很好，特别是水很多很清。但管理比较混乱。(1)早上团队游的检票口非常快几乎不用等，散客包括网络订票和现场买的排队很长，而且非常慢。管理人员不停地用喇叭喊“排队是因为景点好，不用排队的景点你们也不去”，不喊也就算了，越喊越气人。我家打算去坐缆车的两人没上去，票浪费了。中午还有很多游客喊着要退票。(2)下山的时候，徒步登山的停车点车辆非常少，积压了大量游客，而做缆车的点车很多。有游客记了数，说那边过了10辆车了，这边才来了一辆，同样付车费凭啥区别对待，大声和管理人员理论。管理人员才上去招呼一些车过来。,差评
服务差，而且不诚信变向欺骗消费者上山坐索道等了一个小时，下山就十分钟的路程景区保安给封了，以结冰的忽悠我们这么热的天结冰我也晕了，害的又返回走了四十分钟，坐索道三分钟又排半小时多的队。,差评
兴冲冲的过去，被告知身高1米的儿童即使自带装备，也要另外购买门票，而且按分钟收费，巨坑无比，同程的介绍上完全没有说明，太让人失望。从交押金一刻起开始计时，到归还完装备，排老长的队伍退押金，至少有40分钟花在排队上面。滑雪区域很小，平时工作日也人挤人，十分混乱，以后不会再来了。,差评
兴冲冲的过去，被告知身高1米的儿童即使自带装备，也要另外购买门票，而且按分钟收费，巨坑无比，同程的介绍上完全没有说明，太让人失望。从交押金一刻起开始计时，到归还完装备，排老长的队伍退押金，至少有40分钟花在排队上面。滑雪区域很小，平时工作日也人挤人，十分混乱，以后不会再来了。,差评
一、环境卫生管理不到位，境区内卫生不好；二、冬季多雪又结冰原因关闭栈道是对游客不负责任，为什么不及时除去栈道上的雪和冰呢？既然开放景区了就不能減少游客的观赏点；三、索道上下分开买票不能联买增加游客的负担，不合理。,差评
腊月二十九十点多到景点，园方不准徒步去滑雪场，必须乘索道上山，近期未下雪未下雨的，真是想钱想疯了，我们花75元门票的意义何在！！！,差评
初六去的，拿票方便，天气也可以，但上山下山必须索道，景点也没什么东西，本想旅游索道上山，徒步下山，结果徒步全部关闭，没得选择，景点门口也不写明，无奈只能索道下山，这分明不就是抢钱嘛！,差评
购票取票很方便，17年1月25号游玩景点，我和很多游客一样被空中栈道入口处的门拦在外面，说是因为冰冻的缘故，很是失望！,差评
此次行程很失败，订的门票在购票处不能换票，和客服联系后要等。我们的行程有时间安排，景区的人又越来越多，只好重新购票进入，退票还要收手续费，经过交涉才全额退款。,差评
没滑雪，只进了景区，说不能退，我只要退部分钱款，不够人性化！且园区工作人说可以退，哪里定的就哪里退！！！,差评
风景不错，有张家界的感觉，让人最火的是览车，哪几个工作人员一下雨就停，说打雷，估计是在等打雷吧，前面停运，后面还一个劲的卖票，大家说退票，他们又不让退，足足在那等了一个小时，最后动了，外面还是下雨，大家都在问现在你们确定不打雷了吗？给大伙上个当时的照片看看。,差评
门票，缆车都不便宜，很多还景点都没开放。5a景点的收费，3a的景点,差评
这个是骗人的，在这里买的票还限购3张！比景区门口卖的票还贵！太坑人啦！,差评
我们在同程订好的票，不知道为什么我们票被一个导游取了，害我们在景区门口等半天,差评
不说明清楚零下让我们在雪天里排队几小时,差评
滑雪场工作人员态度极差,差评
滑雪场工作人员态度极差,差评
滑雪场工作人员态度极差,差评
滑雪场工作人员态度极差,差评
人太多，滑两个小时雪，排队都排了几个小时,差评
滑雪场工作人员态度极差,差评
比较坑，官方门票+大巴+索道=105,差评
比景区门票贵！还不如去景区买呢,差评
景色宜人。就是3号窗口的售票员太差劲，不给我取票。,差评
提前一天订票，到景区取不了票，处理缓慢,差评
山上没信号，以为退票了其实没有。超过就不能退了,差评
景色宜人。就是3号窗口的售票员太差劲，不给我取票。,差评
景色宜人。就是3号窗口的售票员太差劲，不给我取票。,差评
比预想的要好，微型版的黄山，年纪大的可以去看看，比起爬黄山要轻松多了。,差评
大自然太美妙，栈道真奇观好，值得一游,差评
就是滑雪场工作人员服务态度太差，其他还行,差评
悬空栈道竟然不开放，还有啥玩头。,差评
滑雪甚好，只是索道没有联程优惠,差评
滑雪甚好，只是索道没有联程优惠！,差评
滑雪甚好，只是索道没有联程优惠！,差评
"栈道上到处是此路不通,走的是两个山洞",差评
难忘的一次旅行，真不错,差评
讲句实话这次去大明山游玩是看了网上的评论后才决定去的，评论写的不错到了实地考察完全不是那回事，钱倒是花了不少玩也没玩到，走到哪里还老是排队，超级不爽。十分影响游玩心情，有计划去横店影视城后来想想不去了，不会也是这个样子吧！不值这个价，上当受骗的感觉，周围的同行者们都说亏了。,差评
讲句实话这次去大明山游玩是看了网上的评论后才决定去的，评论写的不错到了实地考察完全不是那回事，钱倒是花了不少玩也没玩到，走到哪里还老是排队，超级不爽。十分影响游玩心情，有计划去横店影视城后来想想不去了，不会也是这个样子吧！,差评
为什么好多好看的景点不开放，太无趣了，还有上山路都封闭了，没有进园通知，进来后才知道必须做悬浮上山，如果不坐那刚买的门票泡汤，这也太黑了吧，下山还是要坐悬浮，50元一个人，一上一下就一个人多了100元，白花500多，并不是钱的问题，而是本来就是来爬山的，这样坐來坐去还有什么意思，如果提前通知提前提醒，那我可以重新选择呀，哎，这次来了，再也不来了，,差评
挺好玩的，就是春节去比较人多，到处排队。还有，套票没有著名附带门票，打电话到同程客服让客服确认是否含门票，客服说不包含门票的，结果我们又重新购买了n张门票，春节门票一百好几。很不满意！,差评
景点风景不错，就是门票价格太坑，今日同去的还有几个人，在淘宝买的门票，才八十八元一位，而我在你同程订票113元一位，门票贵了25元每人，不知道你们价格咋这么高，这次只能给你差评了,差评
实际与描述不符，就是去爬山的，提前定了票，结果到了才说不能爬，悬空栈道由于结冰封道，只能坐缆车上下山，完全失去了去那的意义，很不满意！想去爬山的还是要考虑下，现在这个季节不要去了，太坑人了！,差评
封道！只有到滑重场的路是通的，索道也太差了，行动有点不便的，就不方便了。,差评
都是土匪一样的村妇刁民，出来讹人，练好18班武艺再准备去吧，不然叫你哭笑不得。本人还差一班武艺就是口水战一定要练好是致命伤啊，练好嘴上功夫是一门艺术……不说差评,差评
**的不能再**了！就不明白怎么会有这么多好评的！首先，1、先说说停车问题，明明有空位就是进不去停车场，路边又不让停。其实就是为了让大家去附近的农家，这样可以收30元的停车费。2、再说说排队情况，每个项目基本排队2小时以上，热门项目要4小时以上。真的是疯了，跑去就为了排队吗？3、管理混乱，现场排队的时候没有看到有工作人员维持秩序，幸亏周边都是自觉的客人，不然都不知道被人家怎么插队呢！4、环境脏乱差，**到处都是，这么热的天这个味道真是太恶心了！所有的好心情都被这些环境影响了，以后不会来了！,差评
我们买了一票通，含威亚，威亚项目处两个女员工坐着聊天，说现在有风不能玩，什么时候能玩不知道，还建议我先去玩漂流下山，然后再爬山上来看能不能玩威亚！当时是5月9日下午两点左右，大晴天一丝风都没有，树叶都不动一下，我也不明白这都叫有风不能玩，那这个威亚项目什么时候能玩？就是个忽悠人的骗局，还是员工消极怠工不愿给顾客玩？更过分的是居然还建议我先玩漂流然后再爬山上来看看能不能玩威亚，请问谁吃饱了撑的会这么干？现在总算是明白了为什么要在购票须知里写玩不了不退票了，存在一定的欺骗成份！做旅游门票价格贵也就算了，但是要把最起码的服务做好，不能客人买了票，你们钱到手后面就忽悠忽悠拉到了吧？,差评
一点也不开心，好多好多好多人，为什么不限购？我宁愿是那个买不到票的人。真的人超级多，每个项目排队一小时起步，体验感超级差！再也不会来玩了，浪费时间和钱，四个人花了1200，真的气**人,差评
暑期不要来，不要来，不要来，重要的事情说三遍。每个项目都要排队，票价偏高。乐园广告做的太好了，同行的人都说被抖音骗过来的。,差评
说句实在话，不如在家待着，进门忘记给我地图，也不给我集章的卡。不认识路真的走**了。而且基本每个项目只能玩3到5分钟，但是排队要1，2个小时。离这个地方远的就更别来了，**活打不到车，离城区贼啦远。我光是路程出的钱都超过门票了而且人是真的多，天气热一点晒**你，冷一点又有项目玩不了，真的没意思。,差评
天路飞车比较好玩，其他的还凑合，但是工作人员服务意识该培训一下，我们几个人一起去玩的，有点项目是两两一组的，就有小伙伴落单了，工作人员一直就没有说让等后面看有单的人拼一起，可是都没有，就一直不让玩，那一个人去玩的咋整呢,差评
排队排几个小时心情都被排队等待消耗了排几个小时体验三五分钟五个大项目天桥和云廊同类无感没什么好,差评
体验感超级超级差，三四百的门票，排队4个小时就玩了个木马跟坐船，其他的排队时间更大直接把人吓退了，何德何能收这么贵的门票！！！,差评
体验感非常差，5.1节日指导人这么多，第一站等了两个小时还没进去，等的头晕眼花恶心，不会来第二次的，票价这么高，真心不值,差评
不建议暑假去玩，好玩的那几个项目排队三四个小时，玩了不到10分钟，景区管理跟不上，不限流，乱哄哄的,差评
五一假期，人山人海，景区工作人员严重缺少，景区完全没有应对方案。全靠警察叔叔在维持秩序。,差评
门口故意耍好评，服务态度差，游玩慎重,差评
排队人太多，没有合理的提示分流,差评
体验感极差，不会再来，也不会推荐周围人来,差评
太贵了这个票，到了现场发现人家抖音上才299一个人，这个整整贵了100块，谁买谁是大冤种，要不是抖音要提前一天购买我就退票了,差评
富春桃源之旅，印象很差！游客少得可怜，我们周末去，景区里连15个人都不到。每到一个景点，都会有陷阱消费，欺骗游客掏钱买单。岩岭湖和野槠林，一点花头都没的。乐园根本不叫乐园，而且看不到所谓的“休闲区”（根本没有吧）。想象中的缆车，应该乘坐于两山之间、并且可以观赏风景的缆车，但它不是，它就是那种类似儿童乘坐的地面轨道车。还有那个云霄飞车（另外收费每人40元），更夸张，明明走路只有5分钟的路程，那边的工作员偏偏说“只要坐云霄飞车，可以节省半小时的徒步！”我们坐完飞车，才发现，起点到终点，只有短短几米的距离，而且那个飞车，超级山寨！哦，忘了说：自驾的朋友，先收10元停车费。,差评
看过溶洞后，沿路来到一个庭子，与景区工作人员穿同样制服的一个男的拿着一个教棍，在一幅大的景区游览图前，介绍整个景区，还跟大家讲下一步应该往哪里走，说我们要爬上一座山才能走到漂流的地方，至少半小时才能到，不想爬山的人可以做“云宵飞车”，直流而下，10分钟就到，现国庆优惠价25.00/人，因为我们急着回家，我们一行17个人只有两个年轻人说自己去爬山，其余全部坐了他们的“云宵飞车”，结果那两个年轻人花了不到5分钟就到了我们下“云宵飞车”会面的地方，原来根本没山爬，全是下坡路，比我们坐飞车还快，做飞车的人多，排队等也等了十几分钟，等我们下飞车的时候，发现他们两个年经人早到了，我们大呼上当！！！这个景区不应该这样欺骗游客，如果“云宵飞车”是单独的经营部门，就不应该给他们穿与景区检票卖票人同样的制服，让我们游客误认为是景区工作人员。我认为这是景区和个人串通好的。有这样不守诚信的景区，我们坐他们的漂流船和轨道车（费用含在门票里）还真得小心啊，万一出安全问题，没地方去索赔啊！！！！！,差评
看过溶洞后，沿路来到一个庭子，与景区工作人员穿同样制服的一个男的拿着一个教棍，在一幅大的景区游览图前，介绍整个景区，还跟大家讲下一步应该往哪里走，说我们要爬上一座山才能走到漂流的地方，至少半小时才能到，不想爬山的人可以做“云宵飞车”，直流而下，10分钟就到，现国庆优惠价25.00/人，因为我们急着回家，我们一行17个人只有两个年轻人说自己去爬山，其余全部坐了他们的“云宵飞车”，结果那两个年轻人花了不到5分钟就到了我们下“云宵飞车”会面的地方，原来根本没山爬，全是下坡路，比我们坐飞车还快，做飞车的人多，排队等也等了十几分钟，等我们下飞车的时候，发现他们两个年经人早到了，我们大呼上当！！！这个景区不应该这样欺骗游客，如果“云宵飞车”是单独的经营部门，就不应该给他们穿与景区检票卖票人同样的制服，让我们游客误认为是景区工作人员。我认为这是景区和个人串通好的。有这样不守诚信的景区，我们坐他们的漂流船和轨道车（费用含在门票里）还真得小心啊，万一出安全问题，没地方去索赔啊！！！！！,差评
在网站上事先查阅的景点介绍，给人感觉是非常优美的风景胜地。而实际上，从其量就是一个偌大的公园而矣，包括内容多些。有洞有勇敢者道路，有小树林，有水——就是被围起来，没有任何风景可言的水，水域是大而平静，竹筏游览根本没有啥好看，纯粹是多余的赚钱的游乐项目。里面忽悠着游客做那个所谓山地滑车。停车进景区，出口却还要自己打车去景区入口停车场取车。服务差。景色差。门票还那么贵，用同程订票也要90元每人。简直是。。。。。哎，上当的厉害。,差评
整个景区不管是从外部自然环境，还是里面服务人员的素质来说都是比较差的，总之去了有种上当受骗的感觉！刚到售票处检完票，门口的阿姨就说，里面的溶洞很黑的，没有灯，都是石头台阶，一定要买个手电，不然孩子和老人的脚很容易碰伤（因为看到我们家有老人和小孩）。也出去旅游过不少地方，心里还有些纳闷，如果连这么基本的照明安全措施都不能保证，还能来吗，但一想，会不会富阳小地方，景点服务还没跟上啊，半信半疑之间，老妈心疼孩子，已掏出10元钱就买了。哪知道进去以后一路上都是红灯笼，溶洞里面的台阶几乎每步都有灯，呵呵，手电一点用场都没有，纯粹骗人的！后来又经过一个坐飞车的地方，一个人好像是30~40元的样子，老人就问了下如果不坐，步行下山的话要多长时间，哪知收钱的人很拽得说：不坐就不要问路，哼，不坐，你慢慢走吧，一个小时你都到不了下面，那个嘴脸，就象是山匪路霸在那儿收买路钱的！再说整个景区，除了一个溶洞还能算个景，还有导游进去讲解一圈，其他所谓哪些景点简直都说不上口，毫无游览价值，说是漂流，就是排了40分钟队后在坐在竹筏上一个乡下的湖中溜了一圈，水脏不谈，还混着腥臭味！水面上还在造桥施工！大家千万别去上当！,差评
人很少，景区内的庙和滑道览车好像不太地道，强拉人消费，不让我们走回去的原路，还说你们如走原路回是对菩萨的不忠，菩萨不保佑你平安的。我是不信邪，坚决不上当。这种景点得好好整改。请大家也要主意，别上当。,差评
购票，取票很方便，人不多，洞很大，顶多2个小时玩完，景色还可以，价格贵了点。本来玩的还不错，但所有的好心情都被那竹筏给搅和了，我和儿子排队上竹筏时和一个旅行团混在了一起，轮到我们时说我们不是旅行团的，没有出示票，让我们到后面重排，我火了，直接给票，上船。我是正常排队，票也出示了，凭什么不能上船，而且服务员的态度太差,差评
正是旅游旺季的暑假，富春桃源，中午一个停车场竟然只有八、九辆小汽车，大巴都没有，游客都没有！整个景区空荡荡的！景区缆车工作人员在办公室边玩手机边聊天，很差异这是景点吗？景区工作人员态度很差，卫生间很脏！亲们，千万别去这种**景区！,差评
同程服务很好，景点到处要钱，特别是下山，把路封掉，一定要坐他们的昂贵:飞鼠，滑车，滑艇，还骗人说下山步行40分钟以上。想钱想疯，绝对不会再去这种骗人的地方。,差评
富春桃源的工作人员懒散，玩手机，聊天彼彼皆是，景点空荡荡的，停车场只有少的可怜的几辆小车，整个景区设备陈旧，缆车破旧，卫生间脏乱！强烈置疑这是4a景区吗？,差评
服务真心失望，进景区手续繁琐，同程也没有发订单给景区，导致景区查询不到我的订单，等了很久才沟通好。。真是一次不开心地体验~~~,差评
不会再去第二次了，富春里的溶洞不错，野猪林真的是笼子里关了一头猪！电动船没啥意思，风景也不好。最坑的是琴溪离得那么远，搞什么联票！开车过去还过收费站也是醉了！！里面的溶洞手脚并用，爬山累**！适合锻炼减肥的！老爸老妈只有外面看的份！！票都白买了！,差评
太不好玩了，不值得去玩，整个景区就没有什么突出的景点，尤其是最后的漂流，那不能算是漂流，只能是坐着竹筏游了一圈湖，还是电动的。,差评
也就这个洞可以玩一下，其它的都是忽悠钱的。洞里的导游太差劲了，比瑶琳仙境的差远了，压根就没怎么开口，但是票价差不多。呵呵！！,差评
坐船时正常排队，却被要求给旅行团的人让位置，真不知道是什么道理，服务员态度极差,差评
坑人的景点，就是一座山而已，外加一个很一般的水库以及一个洞。,差评
只包含一个溶洞与一个漂流，溶洞50，飘流40，这样算二个人没优惠还多缴5元！,差评
景区周边车位较少，不建议自驾前往哦,差评
不好玩！！！！！！！！！！！！！！！,差评
套路，做车还要加钱，当时买票咋不说，不好玩,差评
很一般、没啥子意思！！！！,差评
景区在一个小山沟里，内部环境差，几位工作人员因为旅客太少的原因，竟然不在工作岗位，躲在办公室玩手机、态度恶劣，素质极差，该景区，游客在旅游旺季却只有稀稀少少的几个人！,差评
去过的最差的4a级景点，连1个a都不配，景区根本没有管理，野狗到处跑，电瓶车乱停，里面店铺基本都是关的，就是一个村，村民现代化的生活痕迹随处可见，更可恶的是几百块门票进去，尽然发现这个镇根本就不需要门票，到处都可以进，纯属坑人！,差评
这种地方还能叫aaaa级景点！简直了！就是一些破房子！旁边有个小道进去都不用花钱！不值！不信的自己来看！,差评
古镇很古朴，老房老瓦。但是管理明显还有不足，缺乏路标，就算有地图也会常迷路。我们不止一次从景区走到外面的大路上（根本不用买票！！！）总体感觉不值这个票价。,差评
不用门票就能进，让我白花200块。进来没啥看的，就像农村,差评
古镇很古朴，老房老瓦。但是管理明显还有不足，缺乏路标，就算有地图也会常迷路。我们不止一次从景区走到外面的大路上（根本不用买票！！！）总体感觉不值这个票价。,差评
景区内服务不是很好，明明穿的是同学会活动衣服的人却语气不友好的质问我要景区票。我认为要从管理下手，杜绝逃票的现象，然后提高服务意识，才能吸引游客。,差评
景点环境太差，说是有八个景点可以进去，找都找不到，进去了两个景点，里面也很小的，根本不能收费,差评
景区内服务不是很好，明明穿的是同学会活动衣服的人却语气不友好的质问我要景区票。我认为要从管理下手，杜绝逃票的现象，然后提高服务意识，才能吸引游客。,差评
算是开发很差的景区了。基本上没有什么看点。还没看到什么内容，老街已经走完了。跟其它景区比较，龙门古镇实在对不起这价格。,差评
差差差，都是卖东西的，没什么风景民俗的，还好是9.9抢购去的，原价去的话真是……，都不知道这个80元门票怎么定出来的。,差评
太不好玩了，没什么看点，就一个普通的农村居然门票卖80元，这村里太坑人了。其实你要知道不用买票从哪儿都能进去，就逛了十几分钟感觉没意思就从边上出来了，没去过的人别**了真的不好玩。,差评
终于明白中国景区门票为啥这么贵了这么个破地方居然敢收80的门票服务设施极差连个厕所都没有,差评
终于明白中国景区门票为啥这么贵了这么个破地方居然敢收80的门票服务设施极差连个厕所都没有,差评
网上订票、现场取票尚可。就几座老房子，景区太差，门票太贵，不值得去。,差评
票价偏贵，景点不知道怎么上的4a，总之宣传是做的不错，总体感觉不值这个票价,差评
同程取票很方便，景点很让人失望，整个景区游客很少，我们十几人浩浩荡荡的出发，整个古镇感觉没啥可看，加上天气太热，转到一半就出来了。,差评
确实不是逗我吧！走走里面出现红砖瓦房，里面的景区真的很小，保护的很差，关键真的不值这个价，很失望，给要去的朋友一个建议，看看图片就好，进到景区会失望了。,差评
哎，看了景区还不如没看。实在是没有什么。开车两小时，进去半小时就看完了。可惜浪费了车费。,差评
完全上当的感觉，根本可以不用买票就可以进去，所谓凭票才能进去得景点也没啥意思，很多也不开门。,差评
票价太贵，管理太差，有多处可不购票进入。,差评
真坑啊，完全不需要门票的,差评
门票有点贵，停车也不方便，开了二圈才停到车,差评
服务太差，没什么可玩的,差评
地方很小，不值得。不过同程票价还是比现场划算,差评
没什么意思，也没有景，老远来的有点失望,差评
一星不值，这个地方还敢卖门票,差评
发现和阿里的价格差那么多,差评
票价有点贵，设施不完善。,差评
游客指示牌较差，方向也没，很是看不懂，古镇也很一般。,差评
真心觉得不好玩！以后不会去了！n,差评
玩到现在最差的古镇了,差评
门票价格：不值这个价,差评
**的要**，什么都没有，建议大家不要去,差评
什么地方，什么都没有，东西好难吃！,差评
差差差，不建议前往，浪费钱,差评
原本应该是一次开心心的旅行，带着年迈八十的父母难得外出就选了杭州近郊的龙门古镇，天公作美天气晴朗秋高气爽。可是刚入景区就发生了不愉快的事情：购票时工作人员并没有说明要保留好票，内部景点还要检票，所以在景区的工艺雕塑展厅时遇到要检票，我和母亲一时找不到票，跟工作人员解释说我们三人是一起的，一时找不到票了，这名叫吴芬娣的工作人员，态度极差，栏在我们面前说：＂没票别想进！买票时不可能没跟你们说！＂（这门票上也没有像其他景区有一张张小联票可以撕下）这样我和老母亲翻包摸袋硬是没找到即使错在我们，难道工作人员不能和善说明劝导吗？态度实在恶劣！很影响了大家旅游的心情！希望有关部门对这位工作人员进行职业教育，同时门票说明也要更清晰些！,差评
世上最差景点，再也不会去了。就一段旧宅，乱！！！！,差评
太坑了，没啥意思，门票要55元，一个小时逛完,差评
太坑了，没啥意思，门票要55元，一个小时逛完,差评
不好玩，没意思，再也不会去了,差评
绝对差评，不要钱也不想浪费时间去。,差评
江南古镇去了个遍，这个真的是最差的。景区比较小，河两边杂乱的水草和很多漂浮的**,差评
说真心话，塘栖古镇真没啥值得看的，全是卖吃的，商业街，又短！一点特色，人文特色都没有上半年，我去了绍兴的安昌古镇，比这好多了！,差评
第一次被骗尤其是名字缘那个太坑人了它都不明码标价隐形消费太贵强卖态度还不好,差评
很差的一次体验，进园区购票，那个购票人员态度极差，拿个大喇叭，不尊重人，看人下菜，前面有人进去可以一个手机两个票，到我们这边却不行，还一直那个大喇叭冲我们喊，差差差,差评
扫了健康码，还要求在同程上面下订单，获取个人信息。同程旅游，谁给你的权利，tmd,差评
每次要预约，我住在这里的，每天烦，就是要信息要流量，不是人，我就是不用同城,差评
支付宝扫了场所码还不行、还要扫****上刷票才能进、强行刷流量？,差评
回自己家还要搞得这么麻烦，你们这是造假，虽然不用钱刷门票也算造假，害我们急着回家女儿还摔了一跤，投诉你们,差评
体验感十分的差劲/:bad/:bad/:bad/:bad,差评
体验非常不好本来免费的地方还要搞个什么平台商业注册门口堵一堆人,差评
进景区太麻烦，从小长大的地方，每次进来都要扫码，一点都不合理,差评
古镇主管违规操作，在塘栖古镇旅游的**公众号上面，原来有个线上预约，但是没有了,差评
人造景区谁来谁**快跑,差评
强迫别人扫码态度不好实在不好,差评
一般停车场重复收费,差评
**入口有人强行推销。强制消费。,差评
虚假客流量，已预约3人却强制一人一码预约入园,差评
一起来的几个人，非要分开一个**扫码，有个工作人员，叫我们戴口罩，自己却戴防晒面罩,差评
工作人员太差，。服务不行，,差评
明明可以填两个人，非要一个手机扫一下，不知道有什么目的,差评
实名认证都能搞错，我的**号变家里人的信息登陆,差评
商业化深度太重，没有什么可玩性,差评
扫这个二维码和疫情有关嘛？,差评
方便，实惠，简单，易用，,差评
辣鸡******辣鸡,差评
老**，最讨厌，恶心,差评
志愿者也累，游客也累,差评
借防疫名打广告，恶心,差评
硬性打广告骗别人登记,差评
啥东西，天那么热还要买空头票,差评
啥东西，天那么热还要买空头票,差评
感觉不怎么样，没什么感觉吧,差评
诱导人扫码！离谱骗人,差评
行吧行吧想你想你想你你你,差评
刷分，很烦这样的强制行为,差评
商业化，一串手串400多,差评
没经同意自动勾选0.99钱,差评
需要有支付宝扫码入园功能,差评
啥也不是，，，，，，,差评
就是要赚取流量！！！,差评
差评差评差评到底。跟我说不能同时预约多人，**,差评
景点还可以就是里面的工作人员态度实在是太恶劣了,差评
服务态度太差了，环境也不好,差评
服务人员态度太恶劣，,差评
扫码的服务态度恶劣，！！！！！！,差评
一点儿也不好玩。差评，差评，差评。,差评
不满意不满意不满意,差评
没人管没人问，找到调度室问哪买票？一个比一个牛逼，就跟聋了一样压根不搭理。问了好几遍，最后喊着问，人家来了一句，我们不知道。厉害厉害，佩服佩服，豪横豪横。,差评
付款后提示无法购票，短信提示我申请退款。我想问：我付了钱你买不到票，你直接退钱给我啊，为什么还要我申请退款？我不申请退款你是不是就吞了我的558元啊？,差评
旺季入园可能需要暂短的排队等候,差评
有点儿无趣的夜游，90一位太贵了,差评
刚订票就说库存不足，出票失败,差评
一点都没意思，坚决不要去,差评
错过了时间，不能退票，太坑了,差评
去程，船开的很快，讲解员还没讲解完，早已离开景点，更何况游客，完全来不及欣赏就离开了；返程，船开的很慢，但船上工作人员一直在大声说话，很吵。不推荐，性价比很低。,差评
说是7点10分开船，6点20从杭州国际大酒店赶过去，滴滴打车难打，出租车也难打，赶到时间是7点02分，窗口说已经开船，不给换票；想联系网站能否改下一趟，也没有联系电话，买的三张票就这样作废了,差评
怎么又有这么无聊又这么贵的景区啊。工作人员都很友善，但是景点太无聊了，景色太普通了，门票还这么贵，真是无法理解,差评
一句话，景区就是一个大坑，花大钱里面的景还不如其他几十元的门票，风景太一般了，就坐坐船，而且时间也不长，钓鱼台就一些石碑，文人墨客可能喜欢吧，但是想去看风景的还是算了吧，比湘湖远远不如，景区里面小店还各种忽悠，总之以后不会再去的地方。,差评
你们这个平台没有退票的窗口。下,差评
"相信同程才预订票的，结果预订的票用了红包还付了107,现场买只要100。景点工作人员倒是让我们先退了网上的再现场买，结果同程客服说要扣20%的服务费才能退，简直是诈骗，以前就有说返现金的没返，现在更不要脸了。",差评
地方很小。就是名气大一点。门票不值得门票不值得门票不值得。就是圈钱就是圈钱。,差评
同程定票90元一张，停车费10元，坐船上岸后就爬山，给一个小时时间回到船上，还好山矮，很快爬完了，再上船开到一个塔那里（就是景点主图这张图），上岸那里有和讲解员，说了一堆就是为了叫你烧香的，私人开发的景点，河里全是**，总之很不值得去。,差评
看见网上评价，怀着极其期待心情开始xian三峡之旅，但是结果很失望，首先游船路程很短，网上所谓一关三峡都没看到，其次上岸的俩个景点，根本就是再凑数。我想那么多古代文人墨客高度评价的富春江应该远远不止这些吧，游船行程如此之短，是否严重缩水了？,差评
一般不爱评价，这次严子陵游太吭了，不明白为什么会有那么多好评。应转三个景点，而我们只被带去两个。即便最后一班也不应该这样，至少售票时要说明吧。去了有碑林的景点，一般般，很旧，去了第二个也就是最后的景点居然就是拿块”免费”牌子拜拜，还得放功德钱，不给牌子收回。呵呵了。钓台景点直接没去。90块一个人，这就是浙江景点，丢人不？再说说船，很旧，船程短，周边景色一般，水上都是**。奉劝，没去过的就别去了。,差评
都没什么人的！坐船说是双程票，结果回是回来了，不过回的是江对面！过江还要另外付钱，不付钱，自己走3公里回对面江边拿车，坑爹啊！,差评
"景区一般,严子陵钓鱼台,和小三峡还可以游一游,,到也可以说山清水秀,但是江南龙门湾太没意思,在一个很漂亮的楼阁里,搞几个人在那里圈钱,到那个岛上,也没有让人游玩的地方,只有几个水上自行车,说是免费玩5分钟,上去还没踩几下,就说时间到,如果超时是收费的.",差评
最无聊的景点，一半时间在等船，不知道船几点能来、几点开船，从没有人告知过。除了船游一小段距离的富春江小三峡，景区内陆地上可看的半小时就差不多了，想爬山的话额外再用半小时。停靠的龙门湾水上乐园纯属浪费时间，就是卖个快艇转一圈，不消费的人只能干等，除了几棵树荫，遮阴的地方都没有,差评
我们当天7:00左右，网上订的票9:00左右到的严子陵钓台景点，前去取票，工作人员在看手机，很不耐烦，问我什么时候定的，我说早上，她一看我的手机，7:00多，便说早类，我说帮我查一下好吗？可是她就不理我们了，体会到服务很差。,差评
取票方便，但个人感觉景点服务一般，票价高！富春江水质差，蓝藻严重！到了忽悠景点＂财神殿＂突然冒出热情导游，整体有待改善！,差评
景区售票处服务人员态度不咋的，一定要网上订票后间隔四个小时才能给票进景区，差劲。,差评
景是真的不行，很失望，不值不会二次来，经历过浙江的几个城市经典，基本都是本着做一次买卖的感觉，管理混乱，基础设施几乎为0，景区的厕所都是自动的，又脏又臭，一个渡轮花一百多半小时真是天价，不建议大家来,差评
在此发表您游玩景区的感受，您的点评将为其他人提供借鉴意义，字数需在15-500之间哦。,差评
其实在岸边的山道中看到的水色更动人，景区可以乘好多次船挺算划,差评
都是为开发景区，人工建造，不给力。,差评
"景点内的茶室有载客现象,景点的服务有待提高。",差评
这么贵的门票，没有一点风景，实在是坑人,差评
网上定票的取票要到营销部，麻烦！游客少，所以安排的船少，白白等了一个多小时，到里面根本没有什么看头，走走没几分钟就到头了，却还要等船来接，很多时间就是浪费在等船。,差评
富春江小坑侠，景色配不上票价,差评
112这个票价贵，坐个船看碑廓加爬个山。,差评
景色还好，就是人少时乘大船要等较长时间,差评
真的是太差劲了！什么值得一看的景点都没有！,差评
龙门湾可以不去，去了也一定自己逛逛就好。新建的塔里有拜佛诱导捐功德。,差评
