content,rating
"本来以为千岛湖有自驾游服务中心,那自驾游应该很成熟了.没想到大跌眼镜.我们前一天跟工作人员联系好后,第二天准时在约定的地方等,谁知混乱的不得了,等到10:30还没有为我们买门票(说好船10点钟开的),在我们团队(还有好多自驾游客人)一致埋怨下终于买好了票.可是没有船.居然连最重要的东西都没有联系好,我们足足等到11点多才上船去岛上游玩(后来才知那工作人员是第一次带客人,感觉被骗了太奇怪了).人又多天气又热,一点花头都没有,猴岛都没去,去的鸟岛蛇岛真没意思,还有一个岛就去看下寺庙,早知道是这样的行程,绝对不会去千岛湖的,徒有虚名,一点都不值195的票价.船上吃的太贵了,78元的河虾才6两,端上来一看吓一跳,此生从没吃过这么小的河虾,比虾米还要小点.就蓝天绿水白云还能感到一丝安慰.",差评
在**登记好，说是十二点五十再来拿票。结果到了一点半都没有票。一大群游客围在**门口，还有旅客要求退票。场面一直很混乱。好不容易领完票，导游带路，一个人跑得贼快见不到踪影。一群人跟逃难一样。上了船之后说每人加三十五有茶水和小点心，可以随意走动。加了钱发现只有两杯茶，什么都没有。逛了三个岛，其实挺无聊的，就是爬个小山...,差评
岛里面都太商业化了，第一个月光岛，就是看鱼，第二个渔乐岛就是吃饭的还有什么歌舞书画表演，汗！梅峰岛，景色挺美，但是时间太紧张了，走路上下山，都差点没赶上船，停车收费60，进门时都没说，太坑人，不会再来,差评
几个岛除了各种消费没啥好玩的，玩的东西很少，除了坐在船上看沿途风景不错，船上的服务员态度也很差，船上卖泡面的，我自己带的泡面问有没有热水，跟我说不提供热水的，没那么多热水提供，太势力了,差评
购票还算方便吧，只不过这个景点安排十分不合理，早上八点多来取票，一直到上船上岛，这个过程要到下午三点，又热又无聊，人困马乏没有精华景点，船上管理极差，放在上面的零食，回来以后就被船上同行的人偷吃了，这素质我也服了！之后第二个岛尤其无聊，吃饭加看节目，真的是我最无聊的一次旅程，岛上基本没有什么，整个感受就是快点结束这无聊的行程吧！,差评
這是我第二次游千島湖，但是感覺沒第一次好玩，因為遊玩的路線不是很滿意。第一次我是買正規船票，有abc三條線，但是這一次的路線，都不是這三條線，似乎是導遊跟船家自行設計的，在正規路線之外。比方說，以往都遊歷了四五個島嶼，行程比較長，但這一次卻是嚴重縮水，只看了三個點四個島嶼，就時間來說也大大縮短，只為了省二十塊錢的話，我倒不如買正規船票路線，會玩得盡興一些。,差评
人超级多，估计是因为景区开发的太成熟了，我们是二月份去的，理论上的淡季。游船拉你上岛，让你各种消费，全是人。不过风景确实可以，有自己的船就好了,差评
说实话，完全对不起这价钱，里面玩什么都要钱，而且很多项目整修中，都没法看，就纯粹的走走散散步，只去了三个岛，娱乐岛，龙兴和月光岛，总共游玩时间不到四个小时，唯一一个比较大的人也多的月光岛还只提供一个小时游玩时间，连走走都走全，买了状元桥的门票走了一半就只能返回，时间到了，最后小岛都没看，本来还想去东南湖的，玩了很失望。今天蛇岛，猴岛等乌龙岛都没开，龙兴岛上也不能上山。太失望了。对不起这五星。到处都是收费项目,差评
两个订单，优待票在自助机取出来了，用plus会员买的两张成人票怎么都取不出，窗口问工作人员说查不到订单，只好排队在窗口重新买原价票。整整耽误一小时。联系客服只是退了网上订票的钱，要补偿差价要我提供一堆资料，试问耽误我这么久行程就补个差价？还有你们自己衔接出了差错凭什么让我提供一堆资料，你们不会好好排查问题吗？补充一句，那天五月二日，景区排队取票人超多，还有人跟我情况一样，同程买的票查不到订单。,差评
一般般吧，江浙地区的景点都差不多，船要等人都上满了才能开，结果等了好久，停车场收费10块1小时，去景点兜一圈之前5个多小时，60块停车费让人很不爽,差评
千岛湖各个项目变相收费，最让人气愤的是，停车按照小时收费，正常游玩半天，出去收费60分钟，真是**景点,差评
同程不错，但景点差劲，国庆只有固定三个岛，要选就选三个好的呀，但他们却让我们去游玩最差的三个岛，说老实话，他们就是不作为，钱没少收，但游客享受的服务没有了，游客就是在路上走，景色不行，景点不行，行程安排更不行。,差评
停车50块！停车50块！封顶60块！10块钱一个小时！应该是全中国景区里面停车最贵的了！！超爽超震撼！！性价比狂低！！门票值5块钱，船票值10块钱！其余全都是骗你去浪费时间玩他里面的需要额外付钱的！！里面所有的项目！全都要额外付钱！里面所有的项目！全都要额外付钱！里面所有的项目！全都要额外付钱！重要的话说三遍！！,差评
这次是这么多行程中性价比最低的一次早上8点30开的船下午1点多结束的全程游览3个岛每个岛1到1个半小时的停留时间感觉是时间不是特别充分自由一上船工作人员就说了二楼包厢收费三五十不等这本是司空见惯的事情但是离谱的是他们说不付钱二楼的甲板不让去这是什么道理难道195元的门票上有注明我们的票是二等票不能上一等舱吗这事典型的要钱不要啥的我觉得旅游行业要靠品质创收维持生命力而不是这种捞一次是一次的心里总之下次也不会去了,差评
上了船还要交35的升舱费到二层船舱才能吹空调，这么热的天船上不开空调人受得了吗？1.3身高的小孩也要收全费，服务太差，提供一杯几根茶叶的什么特色茶水，还不如白开水好。上当的感觉，收费可以直接网上说明不就行了，楼下故意不开空调就是为了多收费，有种强制消费的感觉。,差评
同程订学生票也很方便，干岛湖也适合老人，学生游玩，整个游玩行程没有多累的地方，比较轻松，景色也不错。,差评
停车收费竟然按小时收费，十元一小时抢钱吧，景点大多是收费项目，只能来一次就够了,差评
千岛湖的美景一点都没怎么感受到，一路安排充忙要**，没时间欣赏，除了吃饭岛上时间给的足，那个水上大舞台**，两三个可以看的节目就10分钟不到，30块坑爹钱，千岛湖不推荐大家去逛，体验太差，没啥好玩感觉,差评
预定的时候以为是自由行，谁知道是被同程卖给了当地一家叫做朗程的**，拼团赶鸭子似的行程，处处被套路，彻底颠覆了我对千岛湖的好感。,差评
不值得旅游的地方。一上船就是各种消费，然后上每一个岛上也是各种消费，没什么特别特色的地方，半天停车费要60元，太坑爹了。特别渔乐岛，就是消费岛。劝大家不要来这旅游。一点不好玩，来了就后悔！！！！！！！！！！！！,差评
千岛湖的淡季和旺季不知道怎么区分，11月份去竟然还是旺季，去的时候天气不好，不时下点小雨，总体来说景点的商业气息过浓。入园票价算很贵了，但是里面的岛上基本上全是自费项目，再次收费不说，收费都不低，而且体验的感觉不太值得。,差评
购票，取票还是很方便的，但是景区游玩很失望，游船二层每人加35元，演出25元，月光们岛上明明有桥过去，偏要我们购船票15元，梅峰岛上500多步台阶的山缆车要60元，而月光教堂和中华姓氏文化馆是关闭的，那个锁博物馆也要另外收费，总之下次不会再去这么坑人的景点！,差评
湖光景色还不错，但是坑很多，三个岛其实都没什么意思，导游一个劲鼓吹让你做索道，吃饭，看演出什么之类的，还有这种固定开船模式不好，就像我玩了第二个岛后接了个电话，要晚上赶回有事，就不玩第三个岛了，和船上导游说看看能否协调别的船先回去，反正态度是不温不火。,差评
专门有个房间取票，还是比较方便，不过人工售票也没几个人排队（端午假期），一天游玩好在船上导游处可以办理隔日游，但是导游一个劲说不用办，没有意思，很扫兴，估计没啥提成。最后，中心湖区真心很差，虽然东南的也一般，不过比中心好太多，供参考吧,差评
十一人多！自然风光绝对大赞波光粼粼，只有抱着这个目的来旅游的叶算满足了！其他是真的没啥了,差评
端午节去的，本来叫我9.15到指定地点拿票，结果把我的票卖给别的客人，我可是有预定的啊，后面工作人员又去别的地方买过来，看了下上面的票价才150，卖给我175.时间被拖到了10.30，最可耻的是我们原定的船跑了，借人家的船上岛再也不去那岛上景点一般般。这次自驾代价太大了,差评
风景还可以。坐船规定时间规定船只。这个很不喜欢。自己去还这样。太失望。吃饭被船上导游说的只能去那边的自助餐吃。菜品真的接受不了。后来发现在码头有馄饨面。后悔啊。船上我们去的早。二楼有位置。空调都开放的。船上还可以。,差评
湖光景色还不错，但是坑很多，三个岛其实都没什么意思，导游一个劲鼓吹让你做索道，吃饭什么之类的，还有这种固定开船模式不好，就像我玩了第二个岛后接了电话，要晚上赶回有事，就不玩第三个岛了，和船上导游说看看能否协调别的船先回去，反正态度是不温不火。,差评
购票，取票还是很方便的，但是景区游玩很失望，游船二层每人加35元，演出25元，月光们岛上明明有桥过去，偏要我们购船票15元，梅峰岛上500多步台阶的山缆车要60元，而月光教堂和中华姓氏文化馆是关闭的，那个锁博物馆也要另外收费，总之下次不会再去这么坑人的景点！,差评
听说过被高铁，没有想到在千岛湖被跟团，如果知道在千岛湖要跟团。游玩景点还没有选择，跟团还不能游玩中心景区。在同程网订千岛湖门票，竟然在xx导游处取票。相互勾结啊？？？？？？,差评
景区坐船全程六个小时，分为坐船时间和上岛时间，坐船时候景色还好，导游讲了几个典故，之后说的所有都是有关岛上的收费项目。上岛时间有三个半小时，也只够走一趟。除了收费项目外没啥可玩的。,差评
清明假期去的，发现全是“坑”，60元的缆车步行10分钟就到了一个坑，30元的船票走路过5分钟的桥就到了又是一个坑，凭票免费领取的红系带哈口气得点灵气又要10元……想去玩的小伙伴一定要多长有心眼啊！切记哦！,差评
上了岛你就准备被坑吧，永远离不开一句话，这个项目多少钱，那个项目多少钱，处处商业化，不值这个票价，坑就坑吧，岛上的自助餐55元可以再难吃一点吗？无看头，不推荐游玩。,差评
同程订票服务一流，但合作的朗程服务有问题，如预订时间骗人，景点打折，原说是三个岛，结果只去二个岛就结束。千岛湖景区服务很差，工作人员态度不好。绝对不配五a级景区。,差评
不明白门票为什么那么贵，真坑，到里边什么看的玩的通通都要再买票，除了卖东西的还是卖东西，超浓的商业气息，205块就等于乘船的去三个岛的费用而已。,差评
风景没得说，预订的朗程自驾的优惠票，有人接待送上船，说好10点开船，但到了船上除了几个散客外没有别人，于是就是漫长的等待，大约等了一个多小时，11点多才有一个团队赶到。船餐超贵。,差评
这个景点感觉对不起这个门票的价格。说好是a+b线，结果只是走了b线的3个岛。梅峰没有去，不知道这个线路是怎么定的，不是说b线在下午嘛。管理混乱，那3个岛都是人造景观，没有多大意思。,差评
物价贵的离谱，没什么景色可看不如湖边公园走走,差评
根本不推荐去千岛湖，没什么玩的。十一不知为啥梅峰岛关闭，神龙岛也去不了，月光岛就是人工建了一些供人挂锁的地方，完全人造景点，毫无意思。龙山岛一般，渔乐岛也没什么。唉，还没去的，别以为反正都那样，去了后悔不去遗憾，我跟你说你去了肯定懊恼透顶。很简单，千岛湖虚名在外，根本不值得去这三个岛。,差评
商业化太浓了，过个桥要收费，收个山也要收费。明明爬上去不到半小时的路程，船上导游骗说需要一个小时以上。各导游览顺序也与导游图上的不一致。观千岛湖全景的岛也只能看到一小片的全影。。失望啊,差评
虽然价格是优惠了点，但线路却给我们大打折扣，根本没有a+b综合线路，而是带我们去了一些其他的岛。以后订票现场付钱时，一定要确认当天线路，然后再付钱买票，不然不要因为图便宜这20元，白费了自驾游的时间及几百元的油费。,差评
人太多，大部分时间都在排队买票等候，欣赏风景的时间真的很少，建议以后去玩的朋友，如果金钱允许，还是能自己租个游艇随意游玩的好，坐大邮轮，由导游安排的话，大部分的时间就都花在排队等候上了，而且非假日去可能会好点，假日人真的超多的，而且吃住什么的也比较贵,差评
175元便宜20元但景点少了1个岛一分钱一分货嘛反正游客就是等挨宰的羊不一定谁宰就是了后来推荐的漂流没去原因你们报价90元实际我们在酒店拿到的价格是75元你们说我会去吗还有那个导游变着法让你消费摆出一个个陷阱让你跳防不胜防啊大家看看攻略再玩,差评
长假旅游真是作孽，看的是人不是景。按约定9:40到**，结果11:15分都不出发。那**就是二道贩子，收足游客的钱，然后去买团队票。我们一分钱也没优惠，反而多等2小时。请同程给个公道？我们早付钱了，为什么只有一个工作人员，太阳下多等一个多小时排队？我们直接去售票处买，早买好了？我们带2个老人，1个小孩，钱一点没优惠，活受罪！,差评
"游的岛屿太少了,猴岛蛇岛和主岛都没去,导游的解释居然是这样的:猴子都跳水游泳了,蛇都被人抓光了来戏弄我们.后来找导游和负责人去交涉,有个戴墨镜的年轻男子态度又很差,希望同程网取缔此家代理,不要再骗老百姓的钱.(有千岛湖治安管理站的民警为证,可去调查)",差评
天然的风景很美，后天的管理和服务比较利益最大化，反正能收钱的都收了，请问还能有收费的理由了吗？,差评
虽然不是节假日，但是去千岛湖中心景区的人真的非常多。带去的几个岛也没什么意思。还不如就在温馨岛了。是转包给**的，导游说让大家都做缆车上去，问她要不要排队，她说不要。结果排缆车就用了40分钟，自己爬上去只要10几分钟。感觉被忽悠了，非常不开心。,差评
除了自然条件还行，其它真没啥优点。商业气息太重。风景最好的岛故意留很短的时间，而且风景区自己把最好的观景角度占了去拍照收费。,差评
水是亮点，其他一无是处，几个岛都不着么样，船上的饭菜既贵又难吃，还是泡面好（15元一碗哦），晚上还可以，悠闲而惬意，鱼头好吃但太贵，性价比不高，只适合去一次的地方，或在度假村养生度假，只是有多少人可以做到，不是一般的贵哦。,差评
千岛湖美在山水、美在天然。可是园区却搞了不少与此毫不相干的项目，着实让人扫兴。特别是什么蛇岛、鸟岛，花钱看表演，还搞什么人妖，更让人恶心！,差评
朗程自驾中心，服务流程不清晰，到点了没法取票，现场秩序混乱，差点导致冲突，浪费了观赏时间，不推荐通过朗程自驾中心进行购票游玩。千岛湖风景还是不错，人少的时候去应该非常惬意。,差评
热晕，花钱买门票了，进去哪都要钱的，全玩完费大洋的，状元桥过桥20，滑草25……走路累的感觉就是没避暑之说。风景美但烧钱，215的票，贵了。,差评
"节日的千岛湖人太多了!没有导游讲解,岛上到处乱哄哄的,比我想象中的景色要差远了.游玩后几乎没有什么东西可以留在印象中;神龙岛的人妖表演真是太低俗了!有点失望!",差评
我所订套票中所含的森林氧吧项目根本没带我去玩，我是外地游客不太懂，当时忘记问了。进去后才知到处得自费，买上下索道票和电瓶车票。虽不是强制，但感觉也不好，匆匆上到梅锋岛上面，拍了几下相片，时间只半小时不到，走马观花。,差评
千岛湖好美，去的时候人不是特别多，主要我们11点去的，和高峰人群错开了，取票挺方便，游渡也很舒服，上二楼要额外收费的。三个岛各有特色，渔乐岛基本都是收费项目，没啥意思。整体还是很美的，有时间可以去海边去踩踩水。,差评
门票价格高，里面玩啥都有收费的，不是一票制票价的，问题是你想过没，那么贵的门票价格等同服务没配套。烧钱的地方。,差评
上船后等了半个多小时，导游说等的时间算短了，游玩时间大概5个小时不到，梅峰岛那个索道太坑人了60块钱一个人，如果爬上去的话也就15分钟左午餐35块钱一个人，有点儿不值。,差评
没感觉什么好玩的，185的门票估计就是船票。到处都是要收费。时间又紧的不得了。感觉被坑了，没苏州好玩。,差评
千岛湖大环境不错，只能看看风景，几个小岛没什么意思，都是人工的没有一点文化底蕴，岛上到处都是坑，一不小心就被宰了，价格贵的离谱，浙江人真会做生意，千岛湖只能玩一次，下次不会再来了。,差评
千岛湖真是一个坑人的地方，好好的景致被一群人搞的乌烟瘴气，这也收费那也收费，到处坑人！丑恶的嘴脸！！！,差评
坑爹的千岛湖中心湖景区！大家千万别选择。千岛湖的正确游玩姿势是环岛骑行，而不是坐船游览。千岛湖远观还是挺美的，一旦坐船近看就美感全无，所以我说最好搞一辆好点的自行车环岛骑行，领略大自然的风光。这个花了205大洋的项目我是一丢丢都不推荐，谁去谁后悔！,差评
千岛湖大环境不错，只能看看风景，几个小岛没什么意思，都是人工的没有一点文化底蕴，岛上到处都是坑，一不小心就被宰了，价格贵的离谱，浙江人真会做生意，千岛湖只能玩一次，下次不会再来了。,差评
我们8点准时进的，没想到在船上等了50分钟，热的一身汗空调又不冷，服务太差，一路上不停推销这样那样，问她们什么时候走说等海事通知，忽悠人最后有个服务员带了一家三口上来马上开船走人，大忽悠.,差评
千岛湖大环境不错，只能看看风景，几个小岛没什么意思，都是人工的没有一点文化底蕴，岛上到处都是坑，一不小心就被宰了，价格贵的离谱，浙江人真会做生意，千岛湖只能玩一次，下次不会再来了。,差评
取票比较混乱。时间不准点。游玩也一般。都是自费项目。,差评
2002年曾游玩过，此次游玩感觉比02年的差很多，曾经的蛇岛也没了，龙山岛感觉很差，没有可玩性，门票也太贵，性价比很低。,差评
千岛湖游船游湖有画蛇添足之感，船票贵且船程太长，几个岛几乎都没什么看头，只是忽悠功夫好。到了千岛湖，到处都是湖，步入自己选几个顺眼的地方，自娱自乐。,差评
景区放狗进来，也不提醒牵绳，伤到我儿子，行程没玩不说，还赶回家打针。景区服务太差，强烈要求赔偿！,差评
整体感觉不爽。景区没有游览点，太着重商业化操作，性价比太差。骄阳似火，160元（同程价）坐游船都不开空调，需另付100元才能享受！上岛便是推销，变着花样让你掏腰包！同类的避暑休闲景点，游玩下来，数它差强人意！不值！！,差评
景色只能说一般，岛上也没什么。第一个什么娱乐岛更夸张，走走10分钟不到就结束了。200多的门票真是没看懂价值在哪！是十几年来玩过最烂的5a景区没有之一。,差评
预订8点的航班，起了大早，8点前就到景区等待，结果到9：40才开船，还说海事部门的规定要凑满人开船什么的，太让人失望了，太差劲了！,差评
取票过程麻烦，景区工作人员使用短信提醒易忽视。到景点后并未有短信上提供的取票点，针对8点，10点要准时开船的景区规定，消费者心中很急，本人最后虽总算联系上取票人，可因将近10点开船时间，心中焦急，不得已在5分钟前买了黄牛票,差评
同程没毛病，但景点体验很一般，千岛湖整个旅程除了爬山就是商店，过个桥还要额外收费，没有一点点特色，唯一的特色就是要多爬几个山。登船管理也是相当混乱，差点踩踏。整个模式和西溪湿地有点像，但差很多,差评
"景区没有想象当中好!景点内容大同小异,门票也比较贵,10月1日人山人海,节假日不太适合前去游玩!景区管理不力,容易发生踩踏事故(码头)",差评
湖水不错，景色还行，服务很坑爹。修个链接两座岛的桥立马收费10元，游船上泡个自带的方便面5元。,差评
完全闹心，真心不要找什么朗程旅游，到门口了排队，起码12小时，我们9点到的，拿到票要12点了，而且还只是一个标签，真正的票还要等，上了第一个岛后导游没影了，全船都走散了，很不规范，还好各个码头上的街头导游蛮好的，了以安慰,差评
不来一辈子后悔来了后悔一辈子实在没意思花的钱就是坐个船就一个桥还要收费实在是大失所望还不如第一天去的大明山好玩奉劝想去的别去花冤枉钱了,差评
确实如其他网友点评的那样，渔乐岛景色最差，停留时间却最长，因为有各种消费。三个岛都不怎么样，商业气息太浓，跟十年前去的时候差别太大，本想故地重游，谁知道太失望⋯,差评
到景区8点不到去拿票，八点半了，**才告知要每人加10元才能去梅峰岛（不加钱就不能去梅峰，与网站写的有出入，有欺骗旅行人员的嫌疑），9点15才发船，浪费我们的时间，还不如自己到景区门口买票，付了同样的钱还受罪,差评
门票挺贵，每个岛还有小门票，景点没看到几个，消费已经不少,差评
游船升了舱，每人加35元，觉得挺值，每桌有一盘小食品，每人一杯茶，免费续水，也可以改要一瓶矿泉水。二楼拍照方便，可以上船头，视野宽阔。梅峰岛太美了，不去会遗憾一辈子。周六人有些多。,差评
伤心的事不说两遍，大家看我上一张订单的感触吧，挺深的。建议不要在琅程订票，建议有同样的钱还是去其他地方吧。除了水清一点，组织管理还有相当长的一条路要走。,差评
**服务态度不好，工作效率也低。买了十点班次的票，十一点都没上船。小长假人特别多，**没有任何应急措施，整个**就一个人接待旅客，就开一个窗口。很多旅客等得崩溃，结果工作人员比发火的旅客还凶。。。总之各种冲突，感觉真的不太好！,差评
黄山尖风景很美。但是统一由所谓国营的安排三个岛，把无甚无聊的岛放在上午，又把吃饭的最差岛耗时2个半小时。真正的精华黄山尖只勉强有一个小时。千岛湖真的需要整治其游船安排了，完全就是强行搭售差岛！,差评
千岛湖风景不错，上午10点游三个岛，没什么东西可看，性价比高不高，60元览车上下不超5分钟。还不如坐船游览湖光好。还有同程是不是卖信息给当地**了，不然怎么知道我订票游湖。,差评
太没意思，就是坐个游轮转一圈，几个大岛上去看一下，岛上啥也没有，风景也不好，门票贵的要命，不值得一去。,差评
买的票是连着船票的，游玩的经典是最不想去的几个，没的选择，很失望，建议以后自己买票，多花20元也值得。,差评
安排的是到景点取票，其实就是加入朗程**，订了一张儿童票说叫我们7:50之前到那边取票等到8:20票还没来，同行的友人都要乘另一班船走了，联系了同程客服才拿到票，这种**可以考虑换换了,差评
首先，同程网的服务比较到位。但是，旅游景点设施差，商业味道太浓！而且门票所印价格低于所付金额，不知为什么？相信以后不会再去。,差评
人太多，景区的环境比7年前去时差好多，唯一比以前好的就是停车场，环境好啊！,差评
同程跟当地小**合作的！导游忽悠坐索道，5分钟的小山而已！每人来回60，我们两个人就白白花了120！这也算强迫消费了，被带着直接去坐索道！！下次同胞们一定要看好再买票，有的忽悠人呀！,差评
很没劲，岛上没有什么可看的，吃饭还只能在船上吃，又贵又难吃，门票还那么贵，一点都不值，大家都别去啊,差评
不值得去。好象管理上都不到位。怎么允许船只被这些利益熏心的网上机构承包了，给旅客印象极差。,差评
明明订的是a线，结果取票的时候说节假日只有b线，谁出去旅游不是节假日啊，完全是坑人！千岛湖就个梅峰岛有看头，结果换了b线啥都没的看。要不是已经付钱了，就不陪你玩了。下次再也不在同程预订了。,差评
个人觉得不好玩~~而且消费很高~~每个景点每个项目都是另收费~~~,差评
完全没有想象中的好，景色一般，岛上没有什么特色，相当不值票价，感觉就是来了不会再去的地方，只能说一次很不愉快的旅程！,差评
风景是一流的服务是四流的商业化太重了！以后不会再上岛了，自然条件这么好没好好利用，短视行为太多了.,差评
风景不错，但第三方朗程提供的门票船票代购服务混乱。千岛湖游船管理混乱，乱卖票，景区无统一调配力量，令人十分失望！！,差评
**服务态度和工作效率都不好，出来玩结果玩得一肚子气，说好的十点班次的门票，十一点多都没上船，各种排队，工作人员和旅客各种冲突。,差评
这次去了千岛湖，远远没有想象中的好。人烟稀少，环境很差，路上都灰蒙蒙的。游船只顾赚钱，把游客送上岛后，又去其他岛屿接人，说好11:30码头等，结果12点才到，让游客苦等。,差评
景色一般，在船上各种拘束，岛也就那几个基本上没什么看头，还没有绿岛骑行来的有意思。,差评
建议大家不要去，人超多，我们是散客，去了还拿不到票，等好久，上船后我看了以个岛后来就船是睡觉，中午只能在船上吃，超级难吃，贵,差评
"人满为患,谁让我们要凑五一这热闹呢?如果六年前的千岛湖之行还算勉强可以的话,这次真太糟透了,再不要来这了,不如在自己小区的人工湖边坐坐",差评
千岛湖就在群岛之间，不坐船怎么过去呢？景区将门票和船票分开收取，总共九190元，实在太贵,差评
说好的5个半小时，4小时就结束了，3个岛，最后一个岛20分钟就逼着上岸，原来还有电瓶车环岛游，还威胁不上岸自己游泳回去！！！！,差评
组织混乱，现场一点秩序都没，还有收钱工作人员和消费者吵架的，收钱工作人员态度超差，8点多买的票到10点钟还是登不上船，只顾着自己收钱。大家以后不要去订这个票了。,差评
只有在坐船的时候是兴奋的，想看到好风景请付钱，总之自由行变成了散团出行，根本到不了蛇岛、猴岛。失望绝顶。还不如去天目湖。,差评
都是人呀，没看到什么风景。还是去太湖吧，湖面大呀，人分得开呀。能看到风景，能吃到好吃的。千岛湖边的路边饭馆，很贵的，推荐区千岛湖广场的秀水人家。,差评
就坐船经过三个没什么特色的岛，最著名的梅峰岛不让去，只有团队才能上，那我花钱就是来坐船的？,差评
花了165买的门票上了岛什么项目都要收费这是有多缺钱啊失望至极,差评
景色很一般，开船时间不准，很拖拉。行程没有按固定路线走，只有梅峰岛能看看，别的岛没什么意思。,差评
购票很方便，取票也很快捷，游玩一般，时间太赶了，自费项目太多，很多岛上检修，都看不了。最后一个月光岛时间太赶，买了自费项目都没法玩游轮导游时间设置不合理。有点失望,差评
景区自然风光可以，但旅游开发不好，没有特色，150元的门票加45的船票，游玩性价比太低,差评
景点很10年前差距有点大，门票也太贵了，没什么好玩的。不值,差评
环境不错，服务一般，交通不便，门票价格与服务不配套，性价比差。,差评
景色宜人，景区安排不合理，各种强制消费，游船固定，时间紧，走马观花,差评
中国式景点，没什么玩的，只有梅峰岛登顶看一个人全景还可以，其他给我的感觉就是**要钱、要钱、钱…,差评
说好的5个半小时，4小时就结束了，3个岛，最后一个岛20分钟就逼着上岸，原来还有电瓶车环岛游，还威胁不上岸自己游泳回去,差评
千万别预定郎程自驾游的门票，服务很差，而且那个导游只知道骗你多花钱,差评
最差一次同程体验，买的散客票，强行拼成一个团，还要等其他散客，等了快1个小时不开船，再也不相信同程了,差评
真的是到了千岛湖不游湖有点遗憾，游了更后悔！不值5a呀！全程景色无一亮点可言！不会再去第二次的！,差评
太商业化了，停车要60，从没见过这么想钱想疯的景点,差评
我昨天游玩了一天，感觉停车费太贵，杭州市区封顶只有20元，干嘛你要40，,差评
很不好！让40多名游客在候船厅等了一小时！！最后还没有说法！学生明明可以买学生票，但是却和成人一样的票价，不公平！,差评
不咋地。到处收费。时间又紧，没什么好玩的，下次不可能来了,差评
"风景一般,根本不值这个价,到处是人工的痕迹。从吃喝玩乐到景点交通设施到处是骗钱的,绝对不能相信不负责任的导游,上当也就一次",差评
说好的梅峰岛，到那里却没有，被告知散客不接待，我真是醉了，不接待网上写清楚啊，干嘛写了有梅峰岛，忽悠人,差评
最好的梅峰岛尽然不给上，三个**岛月光岛没什么好看的。明显是景区是想赚钱。不值不值不值，重要说三遍。,差评
导游不带全程，后面行程不顾大家，全程一直提倡我们消费，太坑人了,差评
也没说买的这票有条件限制，到检票口了，说是要周年生日才能用，5张票每张补了75。影响一天游玩的心情。,差评
太对不起5a了，景色一般，商业模式太重，啥都要钱，但又对不起花的钱，这是我去过的所有景区中最差的,差评
太骗人了，梅峰岛根本没去，跟团线路跟散客根本不一样，上船码头远的要**，同程就是骗人的,差评
千岛湖不用买票坐船，湖边定个酒店欣赏就很好了，上去就是不停劝你消费，商业气息太浓厚，感觉一般,差评
可能是黄金周的缘故吧，乱哄哄的，太嘈杂。而且什么都贵，停车费30，鱼头58元一斤，两盆蔬菜65元。,差评
自驾游的导游太不负责任，列如买好票贴个标牌就不管游客了。船的指示牌太乱一个岛去了2次不按行程。,差评
千岛湖商业化的也太严重了，只要是东西一动就收钱。。。。宁愿票价高点其他到包含在里面都好。。。,差评
除了坐船没别的，岛上一点也没意思，对不起船票和门票的价格。,差评
真的最差的一次旅游，门票和船票贵，岛上全是自费项目，真的没有什么好玩的。,差评
让我们消费可以说的明明白白，不要连哄带骗，我可吃不消！,差评
门票价格高，解说在船上，不停的说说，感觉是在教育小孩子，一点也不人性化,差评
没有去梅峰岛有点不爽早知道不去梅峰岛就去东南湖景区了,差评
说实话真没啥好玩的，可以去度度假放松几天不适合玩一天两天适合待个10天半个月,差评
可能是黄金周。人实在是太多了。景点没有什么特点。但坐船时看湖风景还是不错。,差评
说是游玩时间5-6小时，实际只有3小时，赶的要**！,差评
服务太差，不带团不解说，全程一直让大家购物，太烂了673团队,差评
中国咋那么多人？岛上步行交通会堵塞，你想是什么滋味？,差评
景点虽美，但感觉欣赏美景，游玩时间不多，自费游戏项目太多,差评
本来以为是直接取票的，搞了半天被组了个团，非得等他们**买好团体票才能上船，7点多到的，折腾到9点多才上船！！浪费我时间，早知道是这样就不折腾那10块钱了。,差评
景不错，管理差劲。可惜了，一个岛限时一小时,差评
不建议游玩，没什么景色,差评
服务差，收费多。环境很一般。,差评
早上到了付钱拿到票后，导游就把我们晾在一边了，进了检票口后由于不知道上哪条船打电话给导游她就是不接，打了快20来个电话。您老人家在忙也接个电话是不是必经我们是第一次来千岛湖，您就这样让我们在那么多条船之间来回的奔波。害的我们错过了八点的船，只能坐10点的，说是10点结果硬是等到了快11点才开船。你说我们下次还敢在去千岛湖吗？别的就不说了，这一天一点也高兴不起来。,差评
景区没有什么亮点，服务也比较差，收费比较高,差评
景区内工作人员服务一般般，很平常的游玩体验,差评
10点的班次，催了很多次，将近11点才走，订票的人都吵起来了，我们也跟**的人吵起来了，**也不说什么时候走，总说快了快了，后又说10点班次就是这个时候走的，而且还把我们又给了另一个团队，莫名其妙的。最不愉快的一次。,差评
千岛湖旅游咨询中心内根本没有朗程自驾中心，打了几个电话都不接我的电话，中心工作人员说他们是打游击战的，好多人都上当没拿到票，还好那天我们去得早自己买票上了船，要不然晚去的话就买不了票游不了湖了。奉劝大家别上当。,差评
